tran_id,first_name,last_name,tran_date,gender,tran_value,tran_hash,tran_lat,tran_long,tran_type,tran_status
1CoCBmnGfZHgtzZVaSdhokZqa3eKZkH1Lr,Lilah,Hartlebury,2017/05/12,Female,139.27,1b037b046c7015bcf25fe757dc4249f9,37.868872,116.144417,Barley - Pearl,2
1EWshwFS2EK6XZZMS7oAsVhi3uUFkoHNVt,Sondra,Peat,2017/02/17,Female,209.91,85c7b1072017b423eb11e5f6f73a5a35,59.3283422,14.4819447,Compound - Orange,1
1LDWXCiw8VqsqKgpMBfLzxkkAz3FhqT7A8,Tove,Doble,2017/07/10,Female,124.65,c493d1f2f218f0ab57540b8b08fb8b1e,35.663752,103.389346,Sauce - Hp,1
12cB8HJCNa2j7EFNPSwXXhpCH9MJM4ZwXr,Channa,Gisburne,2018/04/06,Female,105.47,557d8df98e5785a1194abeb40be2fdf4,-2.5303,115.2418,"Nut - Walnut, Pieces",1
1D2AAoG1vSZw7QrGh64D5oDyW1b3QpBk6f,Margo,Bach,2018/04/08,Female,-3.32,90ccfa6e3e273341bfdfb9d495b6c01c,31.238854,121.331694,Appetizer - Smoked Salmon / Dill,2
13wyA4vjLHnXQ1aqpU2AtLs6ghstCRYmFW,Tabatha,Bracegirdle,2017/12/02,Female,106.92,b0210d584cb6aefeb5172559a451f5ca,40.04606,117.408306,"Pepper - Black, Ground",2
1Nbd6LiYFNKKD9E4yHZapfEc8CrCRSYD4R,Elijah,Nanuccioi,2017/10/14,Male,79.7,5dda99ef838cc3ec149a15714c8aca53,34.810487,117.323725,Wine - Redchard Merritt,5
1DcG3uyyrKmyXdA3uPMpZLZVPPXpjZs67o,Brittaney,Jaquemar,2017/11/22,Female,274.68,2f7f415357b135c1e98195aa9f7f1f36,43.3367832,44.1589834,"Wine - White, Ej",3
1Cc6roCg6Cp41issPUvdXt8hTADaC4s2GJ,Myra,Antczak,2018/04/07,Female,127.74,9acbe64b30a9031ebad1df27100af9e7,37.515114,103.575676,Water - Tonic,1
15SvjzwxmdgpT3yt7V4tZcKxK2c6HtecdF,Witty,Coop,2017/06/18,Male,132.66,e97f57bdbde058c11405d7a1fcc96f69,-6.2741889,106.7020556,Tia Maria,2
19AnAvW3PagQv3GvmVHnfbEwCHXfRwzGvz,Nisse,Immer,2017/01/09,Female,27.24,4b838b13129a0e5fb3cccb9eec316611,24.44218,114.938684,Scallop - St. Jaques,4
1GgK8ccNH5MVNfuqhuywD5DE2ged2fRT1B,Addia,Baird,2018/05/12,Female,103.72,1630571e8a7ad69ae51bfa4414b74002,31.953702,118.839685,Lemonade - Pineapple Passion,5
1NZDkjwysaY5qkXWt73CVMHRyNoqgRxhh5,Aile,Broxup,2017/05/29,Female,14.46,757dd1e0c8e88903b23f3006338e0a75,6.6493305,6.3917654,Wine - Periguita Fonseca,2
16nzshpE2XPbGn1UPPrUsJkaRFW5gcpCZz,Pincas,Belchamp,2018/01/06,Male,136.35,95fb90310f9bd2bf421a11a0b15fc7cf,-7.0370275,108.2496145,Island Oasis - Lemonade,4
1BVoHtUYDdxRoEFYvGrHutACPwQ4DaPWns,Alberik,Starkey,2017/01/08,Male,151.25,2a700ece14866457cf548eefc83b8574,-6.9318,111.2882,"Cake Circle, Paprus",2
15ycF7UCLy1neXPxFzC525K1tjnANXLvE1,Barby,Wanklin,2018/02/23,Female,109.98,549489482ea18d49d29bd3c482c450af,9.8318931,123.4675853,Wine - Red Oakridge Merlot,4
173NDeTrUb9dRktNqLiP98h4JJLpvsazsW,Caleb,Beavers,2017/04/09,Male,186.24,fa84a4f0f80ceecbccaf5aa5649ae95b,29.33801,89.24618,Fork - Plastic,2
13iNtBfupnzw1BA9ejQrrGTDciZhfibGxL,Ray,Mushrow,2017/12/21,Male,133.55,626e25eef12f2beb37260c53faf9ff25,-2.9055447,-41.7733626,Flour - Semolina,4
13T8UBDq8NVfYN6qUf73mToGkntFNV7rGp,Muffin,Ellerby,2018/03/21,Female,241.05,a07956071b53d15e1ed0faf4adf83c0d,53.719155,-6.3422325,Bagelers - Cinn / Brown,5
1DZTkHH9BqRx1m5FuFkkcvRsEDp31Z6p8t,Bran,Allain,2018/03/29,Male,44.18,06295b973287777bc8881350d6b0a1d2,45.6629694,6.3760602,Pork - Caul Fat,2
1Q8QNRVhzxgAQimH5XFRVXLgY9ceeLpbzd,Doria,Vowels,2017/02/16,Female,72.69,077de91b34c551d665a1c0a3c42ae1aa,41.3532895,-8.2103678,Eggplant - Baby,1
1HXMgywjFFtLuM5qjmRaYQDWJFXCTaDe2D,Anabal,Hullins,2017/09/22,Female,159.9,ccf40027b7fc76479158fac3786751f1,43.7187433,17.2236492,Chocolate Bar - Smarties,3
13N235W6zN3wV9o2AcutrfG62KjV6a9Kkd,Wrennie,Wilcockes,2018/02/22,Female,71.77,dd09e03317f01ba2c1b8486be969cec0,24.546876,107.04219,Pickerel - Fillets,4
1qk3gEzGd9Lr6UZrSBhEH5psuG8VCfzBM,Maximilian,McMenamy,2017/08/18,Male,71.57,fc9e3f1ad1729cd1bfb75f77540c15a0,18.4885697,-69.9299089,Wine - Pinot Noir Stoneleigh,2
13tysfkm6yqUQDTBrTu4kYM2FqeBtfyWCN,Agathe,Ploughwright,2017/09/09,Female,193.98,c8f40a0746ed52e0d47db1fa6a7ca31a,64.5661757,39.8505981,Red Currant Jelly,2
12HJCqceEY6vLTK6YeooVUztvC45DiczEw,Jolyn,Farmer,2017/04/07,Female,162.24,bf0be8aa22645c568acf47f76f2c3870,57.8196837,28.3236956,Celery Root,3
1FR4kFKE4XZ5iARaMgkVgboo3R4S4R8j34,Herbert,MacSporran,2017/01/10,Male,40.7,4e152c73a4d9c46cb1ecc7536005ac56,35.505943,117.640352,"Bread - Roll, Whole Wheat",1
1ED9cfwkeQZTMmxe2Wdo4rh1ccRUKNpJKB,Courtnay,Carthy,2017/02/15,Male,248.66,e147cfec7c9d4ae85ec815a0c72d0b02,18.3558066,-99.87075,"Soup - Campbells, Chix Gumbo",2
1KH1eScZ4ppfEu4t94Qex8yqBkQJoxQZi1,Trevar,Haydock,2017/05/11,Male,225.17,150cf9736d1b1d4b43a4bf76cb7e578f,30.113962,118.169798,Flower - Commercial Spider,2
1BrEtqhxbsgdR39nEUUw4Da3idbL91RsgT,Tuck,Cluse,2017/01/24,Male,235.39,a736d8682a6ea56bdc76356842d93732,26.6849798,100.7492159,"Arctic Char - Fresh, Whole",4
1LJwq21notPiNeLhipBhapofFW1Ec2HbNL,Rosmunda,Lomen,2017/12/22,Female,106.52,20aca7faa8633bc7b13900876266c67d,-8.2211,113.2577,Bag - Clear 7 Lb,1
1GqAmngfxHU2MJyq93PvFmaEnzfsayh2NB,Riva,Lightfoot,2017/08/15,Female,75.26,50c306b4f67bb923d6acf0d81f1505f2,-7.5471852,112.7137227,Longos - Grilled Veg Sandwiches,5
1Cz8aaJFyZmc3JgESezKo3y32DRh599vRA,Nanci,Bernardon,2018/06/06,Female,68.89,0b28d8747152bf1d56da48761440cc46,-11.5886713,43.277533,Shark - Loin,3
1C5JtJ8nvWiyGHUND5B6ohaVH9Vs5YbYYb,Ainslie,Cleve,2018/05/06,Female,108.6,e331530b5fa17f7daefa9eb4786a1e05,8.529106,123.74979,Schnappes Peppermint - Walker,2
1PjnCYN2qSWNyFDG4NR8ffj6KGBYvvJpsD,Garrek,Daniele,2018/07/04,Male,77.72,bbae40992501e8666d8248992c63d310,27.910242,103.519862,Soup - Campbells Broccoli,2
17X9LTTAjJEDCT43fyhZgcMXQvukcRffz3,Wesley,Goulter,2017/12/13,Male,105.57,59e24b3f3983ab651a8e3c12762e3d8e,-8.5211471,179.1961926,Bread - Triangle White,5
177aiLBvcgTd7m1XJHsQSYQwF9vVmt4PpJ,Ignazio,Catonnet,2018/05/12,Male,45.7,47a59b659eef42acb9524b2be88a80de,29.278608,108.098075,Cranberries - Fresh,5
1NgJpGFwY4qU7MkatXGthLz1YLhE6cXhbX,Lydie,Tunnock,2018/05/19,Female,101.09,43aab4768d0b5b5caf7f49fe39cf1304,42.059759,86.574067,Muffin Mix - Chocolate Chip,4
1P72PNwbvHSz2en6N1pvcetHAnFtA73mof,Norrie,Pleaden,2018/01/13,Male,136.85,b8a2d736d91d34bc8327ac65b8501b30,59.3961735,27.7619842,"Wine - Red, Cabernet Sauvignon",5
1HUWWHEbg83uCQZ2RidPRweuLFq5EmAVxE,Rosmunda,Broadberrie,2018/06/01,Female,139.31,ec5e50f39bff73d940ca2f97eef3aebf,47.758214,37.6772484,Bar Special K,1
17arwmnvU8rr9yKFpKKYA6rGZhWCURX2Ms,Reynard,Guilford,2017/05/19,Male,116.75,73e3a8b79313d223008f03a91a975d18,52.2680883,22.5839609,Tomatoes - Roma,3
1NDXJnx2efXGMy3b9dmcUWXxhECutDHqej,Leontyne,Free,2017/05/04,Female,8.83,53b45cd2c9263c88753c71fe62c99c58,43.4539508,42.0911606,Wine - Zonnebloem Pinotage,1
1PSABM7wc1YQRsA5fiZrX8sBiuKFX2s5MA,Tabor,Jehan,2018/04/06,Male,76.57,3b545885061b25b18b29e126016225e1,53.8329337,23.6524854,Wine - Fontanafredda Barolo,4
1Kptw8N4XxeGQCdSnwRrCogQzcFuyzjpyB,Desmund,Kindred,2017/12/23,Male,-25.94,fe2a420d79c73dbb897a835fecdc03a9,27.3526033,62.3447815,Sausage - Liver,1
1D583aCV6fmqFRzjAiXvwRZuDUsa1Lu3AR,Jillene,But,2017/05/03,Female,43.39,73595d2eb07b409506def21ff5fe5dff,-0.2389045,-79.1774268,Onions - Red Pearl,2
1AT144CvPuWPWbFnKTkarv8Uvfy2LBn7QC,Hewet,Clerke,2017/08/23,Male,69.44,760f17bf12da2fcbff8275a569e09048,46.6199321,32.7072675,Icecream - Dibs,2
121xBFhomKX6Un9hchU2CLRJxZSSiyVhGC,Mohammed,Antoniak,2018/01/30,Male,104.24,d5cc16928d93bbea422e1635c365f46d,36.599744,101.803717,Chocolate - Chips Compound,2
1MLTtyREwPFv1bs5rz28YnHf4LNBQcZLq5,Ossie,Bacchus,2018/04/27,Male,77.99,0ee0dd92eb5af3e19a9befa66afee11f,37.6837922,138.8825459,Greens Mustard,5
1BBUkYUUjtuZzfj6FLdfXwJKt9roXsqoZq,Thatcher,Sainter,2018/06/09,Male,-13.54,a0d152487dfed55b02085ecaef774e8b,27.6252995,111.8568586,Bagel - Plain,4
14KnCHkoNFTPAMYsp2r97WUKj5HvrhZecK,Rowney,Delepine,2017/08/25,Male,170.93,716fa251d53c730493a16d621874517e,9.2610914,0.7770529,Water - Spring 1.5lit,1
1N4eeCqaECsEDrhZYaq4ApURtHhtj7GqRc,Charyl,Von Gladbach,2018/06/12,Female,154.61,fabda7cc63f62388a24012c1534ddfdc,36.6740953,46.570133,"Rum - Dark, Bacardi, Black",1
1FKm7jFsF3mUs7VPTkhXTYo2ypiEKXzcnv,Thorny,Bethell,2017/04/07,Male,233.7,9533f616618ed542119bdf101681eb97,-23.3879703,-49.5076392,Squash - Pepper,1
12GUVgcqoN93hw4ksfsdEQWkMA38doH1vf,Allx,Kleinhaut,2017/08/30,Female,85.95,0da26b8da78287f18138aa5987d78136,-27.6923006,23.0367512,Breadfruit,3
1ELJ8H5MSWQT9sxe36mGtFDjxpGVJunC81,Kerrin,Rawle,2017/10/14,Female,95.14,ea51dee643d0544fee7aeba0201eee11,-27.0501654,-55.5746294,Squash - Acorn,2
1BxjCMy4jwvKaav7msxsEQpHuj3JU2pYXk,Clair,MacCourt,2018/06/27,Female,75.71,c63a9aed80e5b98efddf153efb2cae3f,-25.7782129,28.142569,Salt And Pepper Mix - White,3
18D1xNC2Pm1XidGe7D8vhh7d6ugPsXnMhB,Forbes,Stallon,2017/02/27,Male,-54.38,fa2e99efdb3339ead0ccf0502cfcfd32,29.25486,111.626472,Tomatoes,3
19nXg2CNxLiJjX3KZ9JYXjPAFm3fcDE8WZ,Eryn,Kimbell,2018/01/20,Female,25.13,069934044c2e4eb5d01ab048472dd06c,10.9120328,124.7452068,"Soup - Clam Chowder, Dry Mix",1
191EZVbLdna7s6LJptv1FF3AKEquTtho9H,Ignacius,Waine,2017/03/11,Male,189.5,4e8232bd7fc1b7bb1b53a79eabb133ee,26.647661,106.630153,Oil - Grapeseed Oil,2
13Eui2oieUCckeEsDKfHVPffKg7Xe8GWY3,Huntley,McIlmurray,2017/03/04,Male,116.5,0ec8614b58a9ba0de8196ed62cf008d6,49.291889,142.878669,Cheese - Brie,2
1PNZjov3XngyczLu9fsTZXfYRSEAprFE93,Jeff,Dewitt,2017/08/13,Male,-11.36,fc0d40515557bf37db961e3bde2d8423,17.9073835,-77.0965442,Vacuum Bags 12x16,2
14Sxr8ikNPg47xqDW9o1XGuchtS2Vun5Qt,Shari,Wyles,2017/10/22,Female,158.53,c2543037e7c35fb8037137174c8c76d3,57.1754487,65.5492993,Gatorade - Lemon Lime,5
1HKURp8yYhA1v2hiQiDLpM5BgyMvPorjm6,Devan,Babinski,2017/03/16,Female,155.94,44b61966472961ad8f4d401333b18857,49.7917105,18.3442739,Bacardi Raspberry,2
1Na9EXnKQDYemV3YpuPpWYVd2jwZ5rgWBd,Annabell,Freyne,2017/05/02,Female,85.45,aa9679bfea66b93db9ed842a156080b8,41.0832289,-7.8225565,"Nut - Pecan, Pieces",4
1HHtqu776YUWGUnD6ZfZ8fyPjfcwcETzfq,Sherwood,Groger,2018/06/12,Male,189.4,1f92c1c8ddbef538b6d888f1c6b8bc4c,-5.0077715,12.9608246,Coffee - Hazelnut Cream,2
1Lq7sjZ996hHJ2mkCNPbVLmJGzQffdRW87,Seward,Ambrosch,2018/03/25,Male,7.05,1ffe5dfffafd2c4010cedd8279623797,33.9930471,-118.153228,Bar Special K,4
18wSg5vad4TXH7mRvGzP53iSg7DWVfzww,Judith,Sharrier,2017/04/26,Female,31.42,73d033a785f78bc7623dadcb6a32be9c,39.726929,116.341395,Table Cloth - 53x69 Colour,1
12Xy1eKYLRwUiKFmpxQ1dQc4xgxkjKvjBG,Cinnamon,Abeau,2018/05/23,Female,177.09,21fdf42015ed5178b428e54284598080,3.5775446,98.6684374,Limes,2
1N1Rg53Hx5HPaBazwkT7iPhq2FZKVXckc4,Mel,Taysbil,2017/09/15,Male,145.34,889144e30de5f4fc6dedfe6ef4cb47a5,13.365,121.1893,"Lid - Translucent, 3.5 And 6 Oz",5
1KaKbXMBoFpHepBgaK99TWZgpqpFMg9oNq,Norri,Shorbrook,2018/01/12,Female,21.21,be776224d23cccf3bb28d0d607666fd6,39.9225394,65.9214676,Bread Base - Italian,3
1LQQ9XxmJa6kNbtnZuwhBbsDbwd87ZoctT,Janella,Hendriksen,2018/04/07,Female,18.6,349b0acb3040635af55ecd801cf7604a,22.533583,113.968498,Icecream Bar - Del Monte,3
1NKtSVzKFcL6YcjPM9TstHeUEhYdcTDf11,Herminia,Cashen,2018/05/23,Female,-34.69,0e4a8eb869a4ca47e79da5f55e69100c,33.5311408,131.3266966,Plasticknivesblack,3
1CgwWUuLwnx1zFprPWUyVgLmbNooFfimff,Florentia,Nesbeth,2017/10/31,Female,138.83,2c0d2c77e5af31ee366ddbf4fd5d5661,56.8564288,24.3522717,Tea - Lemon Scented,4
1NLdPaBNKrMcEyhvkWzot5uvC8JMr2NM2X,Caresa,Rehm,2018/06/23,Female,120.34,c8a973c57cec50972a7065c0d258ebb9,41.9345689,25.3495981,Wakami Seaweed,4
1Q4JSmL6gCoBnQmjuCMJKnR33q3C673L32,Irena,Carnier,2017/05/01,Female,102.1,8144fb8ef6da46245c2c93da3ef65f71,-8.0563346,111.7167504,Beer - Pilsner Urquell,1
1FHH64n5X2E8aj7XueMAPdnNVQDVahw8kH,Cullen,Chamberlaine,2017/08/10,Male,221.34,c2a4795a3531f2ee9407abeee5038b8b,39.8037641,22.4914418,"Cup - 6oz, Foam",3
1CgR7vM9yuUrMQsS2fZSJf3GsPiheXRBC7,Cris,Cheater,2018/02/27,Female,78.03,62f3d204c7041e25a011a905524a0be6,54.0433255,19.0193063,Roe - Flying Fish,5
1EkgUma9An5gBFRQLFjNH1YaZ4zUBN3f3s,Rhodie,Ringer,2017/01/18,Female,182.93,f31b06ae07ab71634f651e809e859bfd,27.70841,118.79264,Wine - Fume Blanc Fetzer,4
12SPvYTVXw9zDy7Z89v52aQwC8aiGvSXZL,Lief,Lamprecht,2017/11/30,Male,5.87,00077d9ec520ef085ab18fdde9257b72,7.0402446,134.256193,Glaze - Clear,4
1DRpEyxc7CkAg3QhwTpnbZTEitdhv8mL3y,Rhody,Hawkett,2017/03/18,Female,159.77,7b371b9413cd1fa928ca5f02ec8a7816,35.709077,107.643631,"Fish - Halibut, Cold Smoked",1
1Na4eEBZi7NRSns7MmHv85zaPN53Jxbuvk,Rhody,Garrard,2017/03/20,Female,223.81,bbee01cf1df81e984bd446fac5a01426,41.8038684,140.7289269,"Pork - Back, Short Cut, Boneless",1
1DVzYpwg8zRNL6k65PzJxnhihbsnq9NHJf,Ophelia,Gauge,2017/06/28,Female,269.44,c4d60c4f0f8f0ca656a46e93641a9561,16.3317796,-96.5943562,Beer - Paulaner Hefeweisse,3
1NRCjAhkmAupkrH7m4xrHXP2PjufQ2WRQs,Gaby,Conre,2018/03/01,Female,70.0,3dea63d2c15210992a3fcfff161105b1,14.6387213,121.0505978,Soup - Campbells Bean Medley,3
1BFhVGxgi9fz9R1Hso1jYYwNMc7Zc4T5eu,Rosalinda,Helks,2017/03/13,Female,113.7,c226ab25fe0711677e26807396c07cfb,49.6076079,20.0926064,Cake - French Pear Tart,1
1D9ufmW1eeeQUiFZbUf4ZjAde5D38X4fwc,Babbette,Witnall,2017/04/17,Female,51.1,5ff1ff1491a22056bda4e30b534be4fc,-8.7597358,120.9905,Olives - Nicoise,1
16q9K1Zsneffeink6HXwsN8tRYAC34rgmb,Xenos,Tudgay,2017/05/05,Male,89.97,077a5aa7657ef494e4c64752643aa623,0.10144,127.43402,"Melon - Watermelon, Seedless",1
14N4HmEvKHEJpWaoUN2w1wuivRPHSCTF48,Bekki,Camillo,2018/04/19,Female,150.71,489cc3b6ebee2c25ef83904bd2af9d6f,35.4693091,134.7938651,Tomato - Peeled Italian Canned,2
18iLHj1CSowjmrkDMPbQzvQJNMQMpB6wep,Ameline,Cranson,2017/07/24,Female,57.69,b8b49c72c83bd99264728c7ab1de77b2,38.7015108,-9.2848171,Island Oasis - Sweet And Sour Mix,2
1G8VjYy5JVHfMmpXfdXPR1pPrnc1iMV4VY,Britt,Woolacott,2017/08/29,Female,84.69,32f5e789a7894035794865d8aed931bd,51.8417492,5.8715134,"Roe - Lump Fish, Black",3
1fh9qhPQNbjHvgDwMsZ7wrCZRRKqM2U5L,Marmaduke,Milbourn,2018/04/09,Male,120.42,dfd0b404d4723e51d0ac4165a7335a76,14.6347254,121.0112199,Eggroll,1
121ybpyFdpYB2QuAuNnDFFsPczxQ7yShPN,Francisca,Adolfsen,2018/02/05,Female,61.53,3b31f4fe173fe016f6649ab6e447f053,31.60858,118.983733,Bread - English Muffin,4
1Ba9oKM1CgjYBNhXozWANuHxco1MQagLu2,Staffard,Klug,2017/02/22,Male,106.16,817abe6b9009dd8126a7026470125e2b,59.1983958,39.8321001,Wine - Zonnebloem Pinotage,4
185qasE6A2ZuZwLZAPTiieSG1cZ1oaDprc,Charissa,Gault,2018/01/09,Female,163.09,a1d4bcf8f21173b37be5860613d28405,44.5140354,41.4352936,Lid Coffeecup 12oz D9542b,2
1EUoMgptxkxDubhm7cKoDGbciSQ5BbVzrx,Hunter,Grayland,2017/03/29,Male,157.89,c9120cc48240665c87da7a6b4bfa3a1e,-2.945569,104.7334404,"Lobster - Baby, Boiled",5
19FPLLttXvKV13RVrkhLnjUfWgYspzZwUw,Tasia,Figura,2017/01/19,Female,238.79,bc00362769ce45069bf27c717a8a2b8b,-19.6339763,17.3316667,Cheese - Parmesan Grated,2
1J1SGjc1Xzf56aKXhbsGE6JWGRBJ5Mth7q,Idette,Taig,2018/02/24,Female,103.32,391cf32026826ce0097d1221ccf83ea3,-26.5325948,29.0706468,Compound - Strawberry,3
1Dhap86p7fBw9hEdrrY7JBGo3KDnyjeRb,Karia,Ebbetts,2018/03/21,Female,94.19,4dde5a399731c796b8f95933f05b5b35,41.4198927,-8.5917806,Seaweed Green Sheets,1
1PBffwBX9t4ys8NwBvECWJAixyw4E3Qp83,Katherina,Tinman,2018/03/03,Female,127.2,3ca4e676cc9517cef02049d8518e6dec,15.1048617,120.9216776,Urban Zen Drinks,5
1HduHEvUQxCZKKRNowAjEmFK52A6vE6UZx,Carl,Dumbreck,2017/10/10,Male,30.1,46d510afd62a6d91682bba4cb1f2b5e1,49.896245,21.959222,Sprouts - Peppercress,2
112mqQWi1DMNxSGDp1aQxdkYo8xYTSq242,Hewitt,Eltringham,2017/08/21,Male,97.16,8bf82031e6b6bd55d3ede733fc4a9cd0,-32.4871605,-58.2510984,Veal - Heart,3
147BAX18ztrdhDmxFGFjL1nqt5fgcoJavv,Jody,Pashby,2018/01/27,Male,18.82,8b5fe55967029cff998502cf30e194b3,39.7191273,-8.852352,Beef - Top Butt,5
17cR9Cz9yMkCYG5Jwe4oM7oKFzVaHE7w6F,Kennedy,Alfonso,2018/01/28,Male,192.17,a3294417f795475c19451c60a93eb43c,16.0332128,103.9344076,Chicken - Wieners,4
1BUoSCSq5y8ukWBZShYHkEBjbh9jW2eXLF,Lori,Saffill,2018/02/24,Female,168.28,8ea7acea380cdc11d0c9815dac900447,52.142598,20.7175048,Pur Source,3
16CBnD6Af776pmJvfoW34A6wskQqVXrjzJ,Chris,Clemente,2017/07/28,Male,31.92,56331a9d11beb4f98e2b2469a6d0cd37,43.298735,5.3825978,"Club Soda - Schweppes, 355 Ml",4
1DfVewCVBkxbozspWtuFabtbBdzjxzGXFe,Robbi,Wiz,2017/08/25,Female,90.5,c1feb48e47d5e23744df18ad5e53fc13,25.80914,110.011686,"Veal - Inside Round / Top, Lean",5
18DNoF6ty3CChrRuT98gmsa4u7yMmN1HeB,Marcy,Widdocks,2017/05/20,Female,80.31,5badb448cdb50c9b15cfb31a41e5cf45,-30.5652911,17.9904127,Wine - Cotes Du Rhone,3
1ED42m4raBUF1gP7NQFrdKkv3xTUaQ2hzP,Angy,Bohea,2017/10/24,Female,-49.09,979b7c7c2ad96d5da1b8730747964dc8,30.946249,118.756589,V8 - Berry Blend,3
1Fn3Tkq4P8JzJ74iUXaJEAafe39uufqXqM,Rodi,Cardero,2017/09/29,Female,111.34,36ace4051caca38395036d301dfc0612,41.40517,-8.7463716,"Chilli Paste, Sambal Oelek",4
1rNCnBFjwnsx4QAQJgVPzbnR8FNMFdteM,Carson,Scheffler,2017/11/11,Male,170.99,0000c05d4e9c13d13f4c2f34f168236f,50.98804,16.83363,Soup V8 Roasted Red Pepper,3
1627BwXAWCkLS3hR4srP73Ns9bbkNRbDnh,Skelly,Shoorbrooke,2017/10/24,Male,21.86,dc1c6d7d6ac0bcd4e0ef6bf7ebf9bd20,53.4049709,21.5480129,Swiss Chard,5
1CfTPJxeyeMCUzXWCCCg9XjLHy3a3q3iky,Ransell,Ciraldo,2018/05/13,Male,155.13,29d79a515a3df242f1060fbe24154a5c,-7.5450262,111.6556388,"Mushroom - Shitake, Dry",4
194pgvDUHyjRNQe5X7bQ9BtCBJGedmbabD,Emmalynne,Sorby,2017/01/22,Female,51.83,ff7a8769f60c8946c15571eb89506656,-8.8598312,121.193945,"Juice - Tomato, 48 Oz",4
13zLLWN3CvRDF6DBMXXqpF7xuifULTZuwC,Dionysus,Sirl,2017/02/27,Male,160.55,07a7e4e71e9ee33b1e4eb2a6b7563ccd,48.840109,2.586253,"Beans - Black Bean, Canned",2
1FKemqCAuhqycGDJFLBumirwMsNmYMwLkW,Guido,Tuckley,2017/02/18,Male,111.03,947c9438a2c81d107baf34b4d74c22c7,33.766169,113.192661,"Brownies - Two Bite, Chocolate",5
1N4R5vtP4A2La4yvbZPdhHSjXVHg1xYxs4,Adina,Fergie,2018/04/03,Female,7.44,90126b43b9065d48f9bb92d5444d4a9f,10.2683199,-68.0179418,Cheese - Colby,2
1L2gNJWkBuTkGPEjD4VLe4zCXRsniHaKDt,Ari,Caunce,2017/11/06,Male,60.6,7c0653aa67bec2618c81e38c69c5901b,22.198745,113.543873,Lobak,3
1Cj4kYrvFmWEcjNyV5uZbkpYPuVeL8ELa4,Merrile,Lippard,2017/08/14,Female,182.37,a5863ad3e7f80525f57bf0c2f7700605,15.43333,-91.63333,Wine - Niagara Peninsula Vqa,5
13xhdsB8VYrDWpyJo6m43dFW6vFH24wpfL,Berkeley,Ovenell,2017/04/24,Male,107.41,ba592f32537451624c72b7f6d9a973ea,63.1511606,75.3266219,Bread - Raisin Walnut Oval,1
14oYNTSyNCwuzakyLUmdWndVri8gUgvd6R,Zaccaria,Bellison,2018/02/27,Male,71.54,e22d3301519048c915dfe42f5b8ee26c,30.779444,120.00922,"Vinegar - Balsamic, White",1
1CUFiGPgWtW5R73mTgcrmeBfvT7FNfcJ2e,Kissee,Wellings,2017/05/13,Female,143.4,c4c84613e12b3f0e97242936495490ff,28.97602,120.083358,"Wine - Harrow Estates, Vidal",2
1MWio1AFRtCcWTvF1BH3E7akXg6jakhYzo,Delcina,Alberti,2017/11/09,Female,124.57,c2e68b8da4c58a08f889d2eb794bf109,48.0762327,-0.7609009,Island Oasis - Strawberry,4
13J6U6o9MUmQnJE8H7XTmbv9KThyNLPD7M,Teodoor,Sloley,2017/07/23,Male,64.94,1f9359341532e5060a5e0f2945e08348,51.149402,34.3175225,"Rum - Dark, Bacardi, Black",2
129fACgEQ3rhpeb25BLYsmiBoDNCUWN7VR,Titus,O'Toole,2017/03/21,Male,-3.23,2b839a1f93e2230dc597471b5a32237a,39.9179113,22.595535,Table Cloth 81x81 White,5
1GxRnJcW6yK9ZD1C9i74pZNoigA1WthJU8,Mariejeanne,Reedshaw,2017/07/06,Female,-35.82,7ddf1401188000120a92cef7ce08aca5,32.305011,34.911731,Sugar - Palm,1
1Ac3pcuGsMjgDyMJb52ouvmsrgLz8dmiMT,Madalena,Wehnerr,2018/03/14,Female,147.37,ed1982ba85808fc3d704aecb30eaad55,-7.0407255,107.0893798,Muffin Mix - Chocolate Chip,3
12aaMU9eAsGxeJZGXqmGq2nLbDMtgCfUB3,Vivyanne,Maddams,2017/12/07,Female,126.46,d0bcabc0f2bf1daf952514bdff70ca5e,34.7188616,33.129529,Eel - Smoked,1
1Fbq1UZSJoJojUuWCf75iK6LbNG9BKyV2t,Sharleen,Launder,2018/06/25,Female,219.31,73c7e830955943c62876faac1cc8ad42,51.4984999,-0.1401487,Gooseberry,2
1MfDSpAHCBy4H72o7k7AQQoZFZbLBH8R6G,Gisele,Andreucci,2017/11/11,Female,104.23,3416e151d82cb444d70c2ebabf4aa4fc,-10.2507168,123.5112035,Muffin Batt - Ban Dream Zero,3
1Q5p9bcKivbgA5z4pEV4JMCRzvbojz2p2q,Charline,Hussey,2017/08/27,Female,333.7,7d10cf5b888f491f6bf72c2d54dc8bd9,-13.88991,-70.647842,Eggplant Oriental,3
12f5rjKfG98Q8SQTHqWHt1YTZvhcPF7Wsu,Marie-ann,Paydon,2017/08/25,Female,128.44,99f7fa2b32a0ceb26b76c0c7be50daa9,18.4445307,-69.9316834,Kumquat,5
19NxjwqjvachCKRWZ9ADJ6K69XipQRLkmn,Cathy,Curm,2018/06/01,Female,55.52,091211da279e2822684a60733aae0d60,49.794137,18.1457156,Tomato - Green,4
1B1eFYoocSR8j6Ryoe1TPRU72urGmKqMG6,Dyann,Haddon,2017/02/01,Female,267.24,ab50e4245a582c6886cb2ae24252def8,55.8431628,13.2986314,Southern Comfort,2
